FIPS	EP_NOHSDP	EP_AGE17	EP_AGE17_interact	EP_AGE65	EP_AGE65_interact	EP_DISABL	EP_DISABL_interact	EP_LIMENG	EP_LIMENG_interact	EP_MINRTY	EP_MINRTY_interact	EP_MUNIT	EP_MUNIT_interact	EP_NOINT	EP_NOINT_interact	EP_NOVEH	EP_NOVEH_interact	EP_SNGPNT	EP_SNGPNT_interact	EP_UNEMP	EP_UNEMP_interact	RPL_THEME3	RPL_THEME3_interact	EP_POV150_pred	EP_POV150_pred_00	EP_POV150_pred_01	Y_synth	Y_synth_00	Y_synth_01
48201312501	False	9.8	0.0	2.8	0.0	3.6	0.0	0.5	0.0	51.6	0.0	24.1	0.0	2.0	0.0	9.6	0.0	4.3	0.0	7.8	0.0	0.4451	0.0	20.2224	20.2224	31.782635	21.510430313227218	21.510430313227218	33.07066438305144
48121021740	True	24.6	24.6	4.8	4.8	10.7	10.7	6.1	6.1	60.0	60.0	49.9	49.9	3.5	3.5	3.0	3.0	7.7	7.7	1.6	1.6	0.5261	0.5261	24.157024	15.514551	24.157024	18.439956368361933	9.797483147536738	18.439956368361933
48215021705	True	27.9	27.9	14.4	14.4	14.5	14.5	20.5	20.5	97.3	97.3	0.0	0.0	34.8	34.8	3.6	3.6	6.5	6.5	3.2	3.2	0.9356	0.9356	45.03555	32.095654	45.03555	46.392143139206055	33.45224750932324	46.392143139206055
48029181404	False	18.0	0.0	13.0	0.0	21.0	0.0	1.8	0.0	67.7	0.0	63.5	0.0	9.9	0.0	13.4	0.0	2.7	0.0	3.4	0.0	0.6	0.0	22.785402	22.785402	28.82206	27.819896511485126	27.819896511485126	33.85655384485915
48453001403	False	15.0	0.0	8.8	0.0	7.8	0.0	0.8	0.0	34.3	0.0	36.8	0.0	10.1	0.0	4.3	0.0	0.9	0.0	2.8	0.0	0.2541	0.0	13.525183	13.525183	20.40155	10.474582523696341	10.474582523696341	17.350950092666068
48201531300	True	24.0	24.0	11.1	11.1	8.8	8.8	15.0	15.0	73.2	73.2	55.6	55.6	8.3	8.3	6.5	6.5	6.5	6.5	4.4	4.4	0.6478	0.6478	31.44555	22.467129	31.44555	38.14803271015365	29.16961054523666	38.14803271015365
48159950300	False	22.7	0.0	23.5	0.0	20.6	0.0	0.9	0.0	11.6	0.0	0.4	0.0	6.7	0.0	1.1	0.0	4.7	0.0	6.3	0.0	0.0334	0.0	13.027672	13.027672	18.780573	14.883147588657852	14.883147588657852	20.63604866592836
48429950300	True	21.3	21.3	20.2	20.2	21.2	21.2	0.0	0.0	32.6	32.6	11.2	11.2	21.1	21.1	7.4	7.4	14.4	14.4	20.0	20.0	0.2355	0.2355	36.43163	30.166046	36.43163	26.285152721758113	20.019569683428035	26.285152721758113
48121021619	True	38.9	38.9	5.1	5.1	7.1	7.1	8.7	8.7	84.0	84.0	26.7	26.7	11.6	11.6	3.0	3.0	18.8	18.8	1.3	1.3	0.7519	0.7519	38.878975	24.450727	38.878975	34.455248019565055	20.02700056778283	34.455248019565055
48113015001	True	33.4	33.4	5.6	5.6	7.3	7.3	24.0	24.0	79.8	79.8	13.8	13.8	6.1	6.1	4.2	4.2	6.7	6.7	1.6	1.6	0.7122	0.7122	33.16383	19.533993	33.16383	43.79056667654781	30.160729640414996	43.79056667654781
48245005400	True	36.1	36.1	13.9	13.9	19.9	19.9	2.7	2.7	93.5	93.5	1.2	1.2	31.9	31.9	19.6	19.6	24.7	24.7	7.2	7.2	0.8718	0.8718	54.876076	45.12449	54.876076	64.77718841181552	55.02560149775302	64.77718841181552
48453034000	False	27.6	0.0	14.9	0.0	5.5	0.0	4.1	0.0	40.0	0.0	33.7	0.0	1.0	0.0	1.0	0.0	8.5	0.0	3.4	0.0	0.3236	0.0	10.572292	10.572292	16.484606	9.250603719349368	9.250603719349368	15.162917180653078
48469000100	True	23.0	23.0	13.0	13.0	12.4	12.4	5.0	5.0	75.7	75.7	5.3	5.3	22.7	22.7	9.9	9.9	12.1	12.1	1.5	1.5	0.6711	0.6711	36.439297	28.310347	36.439297	34.761680746463306	26.632730627444754	34.761680746463306
48303001717	False	11.4	0.0	12.3	0.0	5.7	0.0	0.0	0.0	23.9	0.0	24.0	0.0	4.5	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.1433	0.0	7.931296	7.931296	11.951427	10.07701022397059	10.07701022397059	14.097141811952767
48505950401	True	35.8	35.8	8.8	8.8	23.7	23.7	16.6	16.6	93.5	93.5	0.0	0.0	28.0	28.0	6.3	6.3	19.9	19.9	9.8	9.8	0.8718	0.8718	53.10597	41.793694	53.10597	55.51613997128055	44.203865038419224	55.51613997128055
48201451302	False	34.4	0.0	16.7	0.0	3.3	0.0	4.9	0.0	35.8	0.0	2.6	0.0	0.6	0.0	2.8	0.0	2.3	0.0	1.8	0.0	0.2707	0.0	7.24529	7.24529	13.019161	3.622412924835796	3.622412924835796	9.396284346649761
48439113637	False	19.8	0.0	12.2	0.0	14.3	0.0	3.5	0.0	41.5	0.0	35.0	0.0	1.4	0.0	3.1	0.0	10.1	0.0	1.8	0.0	0.3416	0.0	13.7080145	13.7080145	18.678347	5.087787389363189	5.087787389363189	10.058119535054107
48201320800	True	29.1	29.1	9.7	9.7	14.7	14.7	19.2	19.2	96.4	96.4	4.2	4.2	24.8	24.8	5.0	5.0	14.3	14.3	5.3	5.3	0.9182	0.9182	45.418232	33.685753	45.418232	41.10859942957577	29.376120334116784	41.10859942957577
48463950500	True	24.5	24.5	17.4	17.4	23.3	23.3	12.0	12.0	88.3	88.3	0.8	0.8	24.2	24.2	13.6	13.6	13.8	13.8	2.3	2.3	0.8014	0.8014	46.789852	37.866528	46.789852	34.79973294188718	25.87640835692624	34.79973294188718
48113017006	True	20.7	20.7	15.3	15.3	14.9	14.9	3.0	3.0	47.0	47.0	18.4	18.4	23.3	23.3	4.0	4.0	8.9	8.9	4.8	4.8	0.3966	0.3966	28.65675	26.163792	28.65675	31.421966119515695	28.92900805066804	31.421966119515695
48061012402	True	30.9	30.9	11.4	11.4	10.3	10.3	12.0	12.0	87.1	87.1	17.4	17.4	26.7	26.7	11.5	11.5	19.2	19.2	4.6	4.6	0.7846	0.7846	44.995914	36.022095	44.995914	45.34412975933742	36.370310026671405	45.34412975933742
48199030600	False	23.7	0.0	21.1	0.0	20.4	0.0	0.0	0.0	4.2	0.0	0.0	0.0	10.6	0.0	3.5	0.0	7.7	0.0	4.0	0.0	0.0042	0.0	17.106018	17.106018	21.605602	23.487121619965308	23.487121619965308	27.986705817963355
48113018135	False	31.1	0.0	6.6	0.0	8.5	0.0	0.3	0.0	44.8	0.0	2.6	0.0	3.2	0.0	0.0	0.0	15.1	0.0	7.6	0.0	0.3768	0.0	14.488979	14.488979	18.692722	14.364548318088517	14.364548318088517	18.568291299045548
48113014409	True	28.0	28.0	3.9	3.9	6.2	6.2	14.3	14.3	90.7	90.7	54.8	54.8	4.3	4.3	2.1	2.1	7.8	7.8	3.4	3.4	0.8297	0.8297	32.515694	19.74512	32.515694	41.09454662936233	28.323972059660182	41.09454662936233
48201342100	False	29.0	0.0	11.7	0.0	9.6	0.0	6.1	0.0	63.2	0.0	4.1	0.0	4.1	0.0	1.3	0.0	9.1	0.0	7.9	0.0	0.5588	0.0	17.047316	17.047316	21.324636	20.026205957458522	20.026205957458522	24.30352681927493
48201530501	True	35.9	35.9	11.4	11.4	8.1	8.1	9.7	9.7	98.5	98.5	43.5	43.5	18.9	18.9	3.5	3.5	25.3	25.3	12.8	12.8	0.9622	0.9622	45.952267	35.27999	45.952267	42.414150454686954	31.74187491147406	42.414150454686954
48439111542	True	21.3	21.3	6.2	6.2	7.9	7.9	8.9	8.9	68.5	68.5	0.0	0.0	4.2	4.2	1.8	1.8	9.8	9.8	3.0	3.0	0.6057	0.6057	16.823925	13.610098	16.823925	15.254740653361498	12.040913520182787	15.254740653361498
48183010402	False	24.5	0.0	18.8	0.0	16.2	0.0	0.3	0.0	16.7	0.0	2.2	0.0	9.0	0.0	3.3	0.0	6.9	0.0	6.9	0.0	0.0705	0.0	14.662384	14.662384	20.265074	10.68435338813837	10.68435338813837	16.28704313118036
48439111571	True	21.1	21.1	14.3	14.3	16.3	16.3	5.2	5.2	77.8	77.8	42.2	42.2	24.7	24.7	2.4	2.4	8.8	8.8	0.0	0.0	0.6925	0.6925	29.30784	24.848751	29.30784	41.20789548079348	36.74880620161868	41.20789548079348
48215023532	False	31.6	0.0	9.0	0.0	20.8	0.0	0.0	0.0	84.5	0.0	0.0	0.0	4.3	0.0	0.0	0.0	20.5	0.0	6.3	0.0	0.7582	0.0	25.268349	25.268349	30.720304	20.807845606904053	20.807845606904053	26.25980140219214
48041000502	True	31.7	31.7	8.4	8.4	10.7	10.7	32.1	32.1	98.3	98.3	0.0	0.0	25.0	25.0	0.0	0.0	22.7	22.7	0.1	0.1	0.9572	0.9572	45.370235	31.536898	45.370235	39.41509053423935	25.58175275042587	39.41509053423935
48085032016	False	25.1	0.0	12.5	0.0	6.9	0.0	3.2	0.0	66.3	0.0	0.0	0.0	0.7	0.0	6.6	0.0	8.5	0.0	1.8	0.0	0.5883	0.0	10.028412	10.028412	14.3671465	14.132914269267449	14.132914269267449	18.47164889603747
48141004008	True	27.3	27.3	8.5	8.5	10.5	10.5	29.5	29.5	99.7	99.7	14.7	14.7	17.4	17.4	7.1	7.1	5.0	5.0	2.9	2.9	0.9857	0.9857	42.397408	29.445732	42.397408	34.14304112883755	21.19136571379849	34.14304112883755
48349970800	True	27.0	27.0	9.5	9.5	13.5	13.5	12.5	12.5	54.9	54.9	1.1	1.1	10.9	10.9	8.8	8.8	6.0	6.0	10.7	10.7	0.4779	0.4779	32.963318	26.078484	32.963318	41.88611865243424	35.00128436288346	41.88611865243424
48113007912	False	11.7	0.0	2.6	0.0	4.1	0.0	1.2	0.0	43.1	0.0	40.0	0.0	3.5	0.0	3.6	0.0	0.0	0.0	2.0	0.0	0.3576	0.0	9.618611	9.618611	16.34696	14.359387366612367	14.359387366612367	21.087736098606996
48117950500	True	34.7	34.7	9.1	9.1	7.9	7.9	12.8	12.8	89.2	89.2	4.2	4.2	30.8	30.8	12.1	12.1	11.4	11.4	0.7	0.7	0.8107	0.8107	43.857456	32.090546	43.857456	67.05577619467742	55.288865641698905	67.05577619467742
48201541203	False	17.2	0.0	19.6	0.0	11.4	0.0	4.4	0.0	23.6	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.5	0.0	1.6	0.0	0.1397	0.0	5.692581	5.692581	8.977266	8.331612038863476	8.331612038863476	11.616297173751171
48029151900	True	29.0	29.0	6.4	6.4	15.3	15.3	7.7	7.7	91.6	91.6	18.5	18.5	21.3	21.3	10.1	10.1	17.6	17.6	9.7	9.7	0.8419	0.8419	46.609318	36.624935	46.609318	42.82102839403884	32.83664576464431	42.82102839403884
48453035700	False	33.1	0.0	8.3	0.0	1.8	0.0	0.6	0.0	26.2	0.0	0.0	0.0	0.0	0.0	3.2	0.0	12.8	0.0	0.8	0.0	0.1675	0.0	7.783593	7.783593	10.577734	1.9284320431333777	1.9284320431333777	4.722572858868241
48463950202	True	28.3	28.3	10.7	10.7	14.2	14.2	12.1	12.1	81.9	81.9	7.6	7.6	25.0	25.0	6.5	6.5	13.7	13.7	9.8	9.8	0.7297	0.7297	42.151157	32.244267	42.151157	41.413231903932505	31.506341034791884	41.413231903932505
48215024406	True	51.3	51.3	11.1	11.1	13.3	13.3	18.3	18.3	99.8	99.8	0.0	0.0	8.5	8.5	1.5	1.5	8.8	8.8	3.7	3.7	0.9871	0.9871	52.343513	35.004307	52.343513	56.717979135311275	39.378772439754634	56.717979135311275
48491021100	True	36.4	36.4	11.4	11.4	21.0	21.0	2.0	2.0	64.4	64.4	1.4	1.4	17.2	17.2	3.9	3.9	24.3	24.3	9.7	9.7	0.5694	0.5694	44.885696	34.9676	44.885696	45.212803965520536	35.29470933051077	45.212803965520536
48001951100	False	20.8	0.0	19.0	0.0	13.6	0.0	2.8	0.0	22.8	0.0	0.9	0.0	15.5	0.0	3.2	0.0	1.0	0.0	1.0	0.0	0.1327	0.0	12.905264	12.905264	16.251617	10.848627477059752	10.848627477059752	14.194981007943541
48201411902	False	15.0	0.0	24.7	0.0	3.4	0.0	0.0	0.0	18.9	0.0	56.9	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.6	0.0	0.094	0.0	5.5386715	5.5386715	8.460853	2.9503218696122095	2.9503218696122095	5.872502999067776
48201421403	True	32.5	32.5	7.1	7.1	3.3	3.3	44.9	44.9	95.7	95.7	64.2	64.2	40.4	40.4	24.0	24.0	13.5	13.5	4.5	4.5	0.9049	0.9049	57.26564	42.24603	57.26564	58.8841450390158	43.86453368037322	58.8841450390158
48113016629	False	24.2	0.0	5.9	0.0	3.4	0.0	2.2	0.0	87.0	0.0	24.5	0.0	0.0	0.0	5.0	0.0	15.6	0.0	2.8	0.0	0.784	0.0	14.600585	14.600585	23.11385	16.113023395804625	16.113023395804625	24.62628805187152
48141010368	False	44.3	0.0	0.4	0.0	7.7	0.0	3.1	0.0	88.1	0.0	0.5	0.0	3.9	0.0	1.2	0.0	26.1	0.0	5.2	0.0	0.7989	0.0	23.025158	23.025158	29.557547	18.68309849315566	18.68309849315566	25.21548718028945
48157675702	True	21.6	21.6	15.6	15.6	12.1	12.1	1.6	1.6	47.7	47.7	1.8	1.8	25.1	25.1	13.8	13.8	10.9	10.9	1.0	1.0	0.4042	0.4042	32.05902	28.152866	32.05902	14.586004910967336	10.679850278398977	14.586004910967336
48157674001	False	24.4	0.0	17.5	0.0	11.2	0.0	5.1	0.0	69.5	0.0	0.0	0.0	1.8	0.0	0.0	0.0	6.1	0.0	8.6	0.0	0.6143	0.0	12.743196	12.743196	17.085503	14.245847940064559	14.245847940064559	18.588155030823835
48029151700	True	25.3	25.3	10.8	10.8	19.5	19.5	7.5	7.5	83.1	83.1	1.3	1.3	11.2	11.2	3.3	3.3	5.7	5.7	4.5	4.5	0.742	0.742	29.494307	22.402351	29.494307	27.88961916312574	20.797663978189217	27.88961916312574
48187210905	True	19.0	19.0	17.7	17.7	17.5	17.5	3.1	3.1	37.8	37.8	0.0	0.0	14.6	14.6	3.8	3.8	0.0	0.0	9.4	9.4	0.2956	0.2956	19.85178	16.014011	19.85178	22.9660992026543	19.1283306479668	22.9660992026543
48201240707	True	33.5	33.5	7.2	7.2	6.9	6.9	7.7	7.7	87.4	87.4	0.0	0.0	3.2	3.2	0.0	0.0	13.9	13.9	3.3	3.3	0.7883	0.7883	21.320332	16.27333	21.320332	21.487551846783727	16.440550961773962	21.487551846783727
48253020300	True	32.9	32.9	20.4	20.4	16.6	16.6	1.5	1.5	40.2	40.2	0.0	0.0	13.1	13.1	3.2	3.2	6.1	6.1	6.8	6.8	0.3259	0.3259	31.01001	20.554588	31.01001	23.152594839182207	12.6971733914283	23.152594839182207
48113021000	True	33.1	33.1	14.3	14.3	23.4	23.4	11.7	11.7	97.3	97.3	10.1	10.1	21.7	21.7	17.8	17.8	5.4	5.4	12.2	12.2	0.9356	0.9356	53.8572	41.36541	53.8572	47.15318606598073	34.66139529449635	47.15318606598073
48339690604	False	30.8	0.0	13.0	0.0	5.1	0.0	3.7	0.0	40.6	0.0	13.2	0.0	0.0	0.0	0.0	0.0	0.7	0.0	1.8	0.0	0.3306	0.0	5.5791926	5.5791926	9.061299	3.810392290133609	3.810392290133609	7.292498975772037
48143950402	False	25.5	0.0	19.0	0.0	16.5	0.0	1.4	0.0	17.4	0.0	14.7	0.0	6.9	0.0	6.9	0.0	1.4	0.0	2.2	0.0	0.0787	0.0	12.578838	12.578838	18.723246	-14.89067287258041	-14.89067287258041	-8.746265600241543
48187210711	False	26.8	0.0	12.4	0.0	12.3	0.0	1.0	0.0	52.3	0.0	0.0	0.0	3.4	0.0	0.0	0.0	1.5	0.0	4.3	0.0	0.4522	0.0	8.873433	8.873433	11.977339	-4.579271290134331	-4.579271290134331	-1.475365612338921
48141004007	True	27.7	27.7	13.6	13.6	23.5	23.5	19.7	19.7	98.6	98.6	16.8	16.8	13.4	13.4	4.8	4.8	12.6	12.6	6.0	6.0	0.9644	0.9644	48.44658	36.067757	48.44658	45.97118166094758	33.59235933428742	45.97118166094758
48039663300	True	27.9	27.9	11.0	11.0	10.4	10.4	1.0	1.0	49.7	49.7	2.2	2.2	7.4	7.4	0.6	0.6	6.4	6.4	1.3	1.3	0.4246	0.4246	16.050428	12.070678	16.050428	12.832276199200452	8.852525565960706	12.832276199200452
48113013721	False	14.2	0.0	24.0	0.0	7.5	0.0	4.1	0.0	41.4	0.0	0.0	0.0	1.8	0.0	0.0	0.0	1.2	0.0	6.4	0.0	0.3398	0.0	6.031902	6.031902	11.098881	6.539650406359949	6.539650406359949	11.60662933778695
48201520301	True	16.9	16.9	11.3	11.3	11.3	11.3	13.8	13.8	69.5	69.5	45.9	45.9	1.6	1.6	3.3	3.3	1.7	1.7	7.2	7.2	0.6143	0.6143	18.308884	15.887098	18.308884	15.179443327324044	12.757657972709787	15.179443327324044
48085031807	False	14.1	0.0	33.4	0.0	16.7	0.0	3.5	0.0	17.5	0.0	24.7	0.0	6.3	0.0	6.7	0.0	1.6	0.0	3.6	0.0	0.0793	0.0	11.496762	11.496762	15.6965885	7.47244722768298	7.47244722768298	11.672273468222532
48113014159	False	43.7	0.0	6.1	0.0	5.3	0.0	6.3	0.0	97.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.6	0.0	0.9336	0.0	11.382129	11.382129	17.056118	5.122787802358729	5.122787802358729	10.796777098318202
48113000703	False	5.8	0.0	6.3	0.0	3.8	0.0	0.0	0.0	31.3	0.0	63.3	0.0	0.5	0.0	0.8	0.0	3.8	0.0	5.4	0.0	0.2217	0.0	10.611313	10.611313	16.49703	7.679210526482124	7.679210526482124	13.564927918449897
48439105600	True	21.6	21.6	9.8	9.8	7.9	7.9	4.0	4.0	59.5	59.5	0.7	0.7	5.7	5.7	0.5	0.5	1.6	1.6	6.7	6.7	0.5219	0.5219	13.56401	10.15563	13.56401	19.005240125932826	15.59686057118429	19.005240125932826
48453040900	True	33.0	33.0	7.3	7.3	11.3	11.3	13.8	13.8	74.2	74.2	26.3	26.3	12.7	12.7	6.9	6.9	13.5	13.5	5.7	5.7	0.6579	0.6579	40.451996	28.89062	40.451996	43.224755476714044	31.66337890505877	43.224755476714044
48113016536	True	35.5	35.5	6.9	6.9	7.0	7.0	12.7	12.7	82.2	82.2	0.0	0.0	12.8	12.8	9.4	9.4	17.2	17.2	19.9	19.9	0.7326	0.7326	41.703518	31.869577	41.703518	44.95253403908117	35.11859353309973	44.95253403908117
48201232404	True	27.0	27.0	3.7	3.7	10.2	10.2	21.0	21.0	85.4	85.4	6.2	6.2	15.5	15.5	12.1	12.1	12.7	12.7	14.9	14.9	0.7666	0.7666	44.42424	34.81525	44.42424	40.560438856235635	30.951449140659463	40.560438856235635
48201310500	True	20.5	20.5	12.0	12.0	12.4	12.4	21.3	21.3	95.0	95.0	2.0	2.0	20.6	20.6	12.8	12.8	13.0	13.0	13.0	13.0	0.8946	0.8946	44.57701	33.26601	44.57701	41.33354096952927	30.02254014555466	41.33354096952927
48201231500	True	31.0	31.0	17.0	17.0	20.2	20.2	5.8	5.8	99.5	99.5	3.1	3.1	26.0	26.0	13.2	13.2	14.7	14.7	13.0	13.0	0.9825	0.9825	52.782406	40.009335	52.782406	50.64687831206203	37.87380702299953	50.64687831206203
48339692102	False	26.4	0.0	10.3	0.0	5.6	0.0	0.6	0.0	35.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.3	0.0	3.1	0.0	0.2643	0.0	6.150449	6.150449	8.468077	19.536825040278117	19.536825040278117	21.854452947077434
48201454504	False	22.4	0.0	10.4	0.0	3.0	0.0	1.6	0.0	53.9	0.0	27.1	0.0	1.7	0.0	3.1	0.0	3.0	0.0	2.3	0.0	0.4666	0.0	7.2470903	7.2470903	12.254595	-6.466987252992848	-6.466987252992848	-1.4594827897970468
48439111023	True	36.5	36.5	2.9	2.9	7.6	7.6	2.6	2.6	86.6	86.6	0.0	0.0	2.7	2.7	0.5	0.5	16.4	16.4	0.4	0.4	0.7799	0.7799	18.881397	14.538599	18.881397	34.5940003783425	30.25120214531027	34.5940003783425
48051970400	True	20.4	20.4	19.1	19.1	15.7	15.7	4.0	4.0	32.3	32.3	0.6	0.6	15.2	15.2	2.2	2.2	7.1	7.1	4.8	4.8	0.2336	0.2336	21.336164	17.899448	21.336164	27.951501029309036	24.51478494959712	27.951501029309036
48399950200	True	31.1	31.1	15.0	15.0	15.9	15.9	3.4	3.4	60.3	60.3	1.8	1.8	30.3	30.3	6.1	6.1	17.5	17.5	4.0	4.0	0.5292	0.5292	40.62878	33.27269	40.62878	70.95350182906361	63.59741128340932	70.95350182906361
48491020821	True	19.0	19.0	23.0	23.0	10.4	10.4	5.8	5.8	52.8	52.8	0.0	0.0	1.5	1.5	0.0	0.0	3.8	3.8	4.0	4.0	0.4571	0.4571	14.639109	9.059445	14.639109	17.24149109115262	11.661827814480258	17.24149109115262
48215022006	True	34.9	34.9	8.0	8.0	7.5	7.5	9.7	9.7	97.3	97.3	0.0	0.0	25.2	25.2	3.9	3.9	7.4	7.4	7.8	7.8	0.9356	0.9356	38.939926	25.984396	38.939926	38.813499020391255	25.857968853765282	38.813499020391255
48479000601	True	30.0	30.0	12.7	12.7	17.0	17.0	27.9	27.9	98.8	98.8	5.2	5.2	18.9	18.9	18.4	18.4	26.3	26.3	8.5	8.5	0.9692	0.9692	55.76708	43.807102	55.76708	87.39954123742325	75.43956504113419	87.39954123742325
48113013805	False	12.8	0.0	2.2	0.0	4.4	0.0	10.6	0.0	63.5	0.0	77.1	0.0	6.4	0.0	2.0	0.0	5.7	0.0	4.5	0.0	0.561	0.0	16.940605	16.940605	23.656792	24.269008321810897	24.269008321810897	30.985194845248397
48167721701	True	24.6	24.6	6.7	6.7	31.9	31.9	9.3	9.3	40.2	40.2	0.0	0.0	4.0	4.0	10.3	10.3	17.9	17.9	12.6	12.6	0.3259	0.3259	42.623775	31.104542	42.623775	28.83688531042555	17.31765160681227	28.83688531042555
48201511001	False	23.2	0.0	11.8	0.0	9.7	0.0	1.7	0.0	33.0	0.0	25.4	0.0	12.7	0.0	4.4	0.0	2.3	0.0	1.7	0.0	0.2404	0.0	13.798699	13.798699	19.752914	2.197928283212862	2.197928283212862	8.152143332956514
48273020102	True	33.0	33.0	15.2	15.2	12.9	12.9	6.3	6.3	74.4	74.4	0.0	0.0	21.9	21.9	5.4	5.4	7.1	7.1	11.8	11.8	0.6603	0.6603	40.072243	26.772633	40.072243	40.42579361493286	27.126183476993404	40.42579361493286
48157673700	True	0.0	0.0	6.2	6.2	14.6	14.6	3.3	3.3	67.5	67.5	16.7	16.7	100.0	100.0	0.0	0.0	0.0	0.0	14.6	14.6	0.5973	0.5973	24.442516	38.228024	24.442516	31.712525322619204	45.49803252476764	31.712525322619204
48181001101	True	19.7	19.7	21.0	21.0	12.3	12.3	1.3	1.3	18.2	18.2	13.6	13.6	14.8	14.8	1.3	1.3	1.8	1.8	3.2	3.2	0.0862	0.0862	15.298662	12.2406225	15.298662	15.25350370629238	12.195464041070212	15.25350370629238
48201240504	True	38.0	38.0	3.9	3.9	8.7	8.7	16.8	16.8	96.5	96.5	66.3	66.3	35.8	35.8	18.0	18.0	27.3	27.3	1.7	1.7	0.9209	0.9209	57.902386	43.473347	57.902386	52.291100547721314	37.86206154625647	52.291100547721314
48041002010	False	28.7	0.0	14.1	0.0	7.9	0.0	0.1	0.0	19.2	0.0	0.0	0.0	4.9	0.0	0.0	0.0	1.3	0.0	4.0	0.0	0.0971	0.0	6.5375566	6.5375566	10.137837	2.663092796910679	2.663092796910679	6.263373558629429
48141004303	True	26.4	26.4	18.0	18.0	10.2	10.2	7.5	7.5	82.5	82.5	2.1	2.1	8.2	8.2	1.3	1.3	8.3	8.3	9.7	9.7	0.7358	0.7358	27.725647	20.77109	27.725647	30.81596679628851	23.861409377465268	30.81596679628851
48213950904	True	17.8	17.8	14.9	14.9	19.0	19.0	8.2	8.2	34.5	34.5	0.0	0.0	15.9	15.9	6.8	6.8	8.1	8.1	6.7	6.7	0.257	0.257	28.371208	24.143764	28.371208	26.745994477012808	22.518550781944448	26.745994477012808
48201455000	False	29.7	0.0	10.8	0.0	10.1	0.0	7.0	0.0	42.3	0.0	32.1	0.0	24.5	0.0	5.1	0.0	1.3	0.0	4.6	0.0	0.3508	0.0	24.723677	24.723677	29.510767	19.45829595655963	19.45829595655963	24.245386258073303
48027021301	False	32.1	0.0	20.0	0.0	24.7	0.0	0.6	0.0	50.7	0.0	14.7	0.0	8.1	0.0	6.3	0.0	16.7	0.0	12.2	0.0	0.435	0.0	29.377666	29.377666	38.971535	22.620787029506126	22.620787029506126	32.21465528512136
48113005400	True	31.6	31.6	17.3	17.3	16.6	16.6	18.9	18.9	92.6	92.6	3.8	3.8	33.8	33.8	10.4	10.4	14.7	14.7	6.9	6.9	0.8592	0.8592	51.032967	40.60652	51.032967	39.55438509086669	29.12794008354247	39.55438509086669
48485011500	False	30.7	0.0	15.4	0.0	11.8	0.0	1.0	0.0	42.7	0.0	4.6	0.0	16.1	0.0	4.1	0.0	15.1	0.0	5.4	0.0	0.355	0.0	23.255075	23.255075	30.111492	34.049191648525145	34.049191648525145	40.90560835079565
48113016617	False	20.6	0.0	22.9	0.0	19.1	0.0	3.1	0.0	81.8	0.0	0.5	0.0	4.6	0.0	1.3	0.0	7.3	0.0	12.3	0.0	0.7293	0.0	18.522537	18.522537	26.49759	13.937114240857463	13.937114240857463	21.912166120740274
48439114113	False	30.7	0.0	7.8	0.0	8.2	0.0	0.0	0.0	8.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4	0.0	0.0	0.0	0.0185	0.0	7.234101	7.234101	9.67843	1.3586322853294686	1.3586322853294686	3.8029610702720955
48467950802	False	26.1	0.0	16.9	0.0	26.1	0.0	2.3	0.0	29.9	0.0	1.6	0.0	17.8	0.0	6.1	0.0	12.5	0.0	7.7	0.0	0.2063	0.0	28.10855	28.10855	34.11995	21.549097817807706	21.549097817807706	27.560498040586026
48439113104	False	16.6	0.0	8.3	0.0	5.3	0.0	3.0	0.0	62.2	0.0	67.4	0.0	6.9	0.0	3.2	0.0	10.7	0.0	1.8	0.0	0.5475	0.0	17.45388	17.45388	22.746178	12.25763671539432	12.25763671539432	17.54993407867557
48479001717	True	27.9	27.9	6.4	6.4	8.8	8.8	28.7	28.7	96.4	96.4	23.1	23.1	17.0	17.0	0.8	0.8	8.7	8.7	3.5	3.5	0.9182	0.9182	39.05276	27.711021	39.05276	37.425917430504555	26.08417777596354	37.425917430504555
48041002025	False	34.6	0.0	4.0	0.0	3.4	0.0	0.4	0.0	23.0	0.0	9.3	0.0	0.7	0.0	0.3	0.0	11.1	0.0	2.8	0.0	0.1345	0.0	8.420364	8.420364	12.451868	-7.476628032366607	-7.476628032366607	-3.445124354998443
48201533600	True	27.5	27.5	7.1	7.1	6.0	6.0	23.9	23.9	97.8	97.8	23.2	23.2	28.8	28.8	4.5	4.5	13.9	13.9	6.0	6.0	0.9461	0.9461	42.95895	32.366444	42.95895	44.53111102848249	33.938604619791086	44.53111102848249
48053960502	False	11.8	0.0	42.1	0.0	20.5	0.0	3.4	0.0	17.5	0.0	2.5	0.0	6.9	0.0	0.0	0.0	0.3	0.0	4.2	0.0	0.0793	0.0	10.43336	10.43336	16.45101	5.1611956412939035	5.1611956412939035	11.178845291867635
